Region,Technology,Fuel,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
DE,HMI_Gas_CCS,Gas_Natural,1,2018,1.098901099,,Fraction,,,
DE,HMI_HardCoal_CCS,Hardcoal,1,2018,1.416361416,,Fraction,,,
DE,P_Coal_Hardcoal_CCS,Hardcoal,1,2018,2.631578947,,Fraction,,,
DE,P_Coal_Lignite_CCS,Lignite,1,2018,2.702702703,,Fraction,,,
DE,P_Gas_CCS,Gas_Natural,1,2018,1.851851852,,Fraction,,,
DE,P_Gas_CCS,Gas_Bio,2,2018,1.851851852,,Fraction,,,
DE,P_Gas_CCS,Gas_Synth,3,2018,1.851851852,,Fraction,,,
DE,X_SMR,Gas_Natural,1,2018,1.666666667,,Fraction,,,
DE,X_SMR,Heat_Medium_Industrial,1,2018,0.333010023,,Fraction,,,
DE,X_ATR_CCS,Gas_Natural,1,2018,1.28,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,Power,1,2018,0.06,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,HLR_H2_Boiler,H2,1,2018,1.176470588,,Fraction,,,
DE,HLI_H2_Boiler,H2,1,2018,1.176470588,,Fraction,,,
DE,X_Biofuel,Biomass,1,2018,1.428571429,,Fraction,,,
DE,X_Powerfuel,H2,1,2018,2.243589744,,Fraction,,,
DE,X_Powerfuel,Power,1,2018,0.320512821,,Fraction,,,
DE,X_Powerfuel,Gas_Synth,2,2018,2.127659574,,Fraction,,,
DE,X_Gasifier,LH2,4,2018,1.0,,Fraction,,,
DE,X_Gasifier,LSG,3,2018,1.0,,Fraction,,,
DE,X_Gasifier,LBG,2,2018,1.0,,Fraction,,,
DE,X_Gasifier,LNG,1,2018,1.0,,Fraction,,,
DE,X_Liquifier,H2,4,2018,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Synth,3,2018,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Bio,2,2018,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Natural,1,2018,1.0,,Fraction,,,
DE,FRT_Road_LNG,LNG,1,2018,0.597,,Fraction,,,
DE,FRT_Ship_LNG,LNG,1,2018,0.103488372,,Fraction,,,
DE,PSNG_Road_LNG,LNG,1,2018,0.68,,Fraction,,,
DE,P_H2_OCGT,H2,1,2018,2.631578947,,Fraction,,,
DE,X_DAC_LT,Air,1,2018,1.0,,Fraction,,,
DE,X_DAC_LT,Power,1,2018,0.9,,Fraction,,,
DE,X_DAC_LT,Heat_Low_Industrial,1,2018,6.3,,Fraction,,,
DE,X_DAC_HT,Air,1,2018,1.0,,Fraction,,,
DE,X_DAC_HT,Power,1,2018,5.526,,Fraction,,,
DE,Z_ETS_Buy,ETS,1,2018,1.0,,Fraction,,,
DE,Z_ETS_Sell,ETS_Source,1,2018,1.0,,Fraction,,,
DE,CHP_Biomass_Solid,Biomass,1,2018,2.89017341,,Fraction,,,
DE,CHP_Coal_Hardcoal,Hardcoal,1,2018,2.652519894,,Fraction,,,
DE,CHP_Coal_Lignite,Lignite,1,2018,2.824858757,,Fraction,,,
DE,CHP_Gas_CCGT_Natural,Gas_Natural,1,2018,1.848428835,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2018,1.848428835,,Fraction,,,
DE,CHP_Gas_CCGT_SynGas,Gas_Synth,1,2018,1.848428835,,Fraction,,,
DE,CHP_Biomass_Solid_CCS,Biomass,1,2018,3.034682081,,Fraction,,,
DE,CHP_Coal_Hardcoal_CCS,Hardcoal,1,2018,2.785145889,,Fraction,,,
DE,CHP_Coal_Lignite_CCS,Lignite,1,2018,2.966101695,,Fraction,,,
DE,CHP_Gas_CCGT_Natural_CCS,Gas_Natural,1,2018,1.940850277,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2018,1.940850277,,Fraction,,,
DE,CHP_Biomass_Solid,Biomass,2,2018,3.571428571,,Fraction,,,
DE,CHP_Coal_Hardcoal,Hardcoal,2,2018,3.533568905,,Fraction,,,
DE,CHP_Coal_Lignite,Lignite,2,2018,3.759398496,,Fraction,,,
DE,CHP_Gas_CCGT_Natural,Gas_Natural,2,2018,2.008032129,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2018,2.008032129,,Fraction,,,
DE,CHP_Gas_CCGT_SynGas,Gas_Synth,2,2018,2.008032129,,Fraction,,,
DE,CHP_Biomass_Solid_CCS,Biomass,2,2018,3.75,,Fraction,,,
DE,CHP_Coal_Hardcoal_CCS,Hardcoal,2,2018,3.71024735,,Fraction,,,
DE,CHP_Coal_Lignite_CCS,Lignite,2,2018,3.947368421,,Fraction,,,
DE,CHP_Gas_CCGT_Natural_CCS,Gas_Natural,2,2018,2.108433735,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2018,2.108433735,,Fraction,,,
DE,CHP_Hydrogen_FuelCell,H2,2,2018,1.0,,Fraction,,,
DE,HLI_Convert_DH,Heat_District,1,2018,1.0,,Fraction,,,
DE,HLR_Convert_DH,Heat_District,1,2018,1.0,,Fraction,,,
DE,CHP_Oil,Oil,1,2018,2.824858757,,Fraction,,,
DE,CHP_Oil,Oil,2,2018,3.759398496,,Fraction,,,
DE,P_Gas_CCGT,Gas_Natural,1,2018,1.724137931,,Fraction,,,
DE,P_Gas_OCGT,Gas_Natural,1,2018,2.631578947,,Fraction,,,
DE,P_Gas_Engines,Gas_Natural,1,2018,2.857142857,,Fraction,,,
DE,P_Gas_CCGT,Gas_Bio,2,2018,1.724137931,,Fraction,,,
DE,P_Gas_OCGT,Gas_Bio,2,2018,2.631578947,,Fraction,,,
DE,P_Gas_Engines,Gas_Bio,2,2018,2.857142857,,Fraction,,,
DE,P_Gas_CCGT,Gas_Synth,3,2018,1.724137931,,Fraction,,,
DE,P_Gas_OCGT,Gas_Synth,3,2018,2.631578947,,Fraction,,,
DE,P_Gas_Engines,Gas_Synth,3,2018,2.857142857,,Fraction,,,
World,CHP_Coal_Hardcoal,Hardcoal,1,2020,2.43902439,,Fraction,,,
World,CHP_Coal_Lignite,Lignite,1,2020,2.43902439,,Fraction,,,
World,CHP_Gas,Gas_Natural,1,2020,1.694915254,,Fraction,,,
World,CHP_Nuclear,Nuclear,1,2020,2.702702703,,Fraction,,,
World,CHP_Biomass,Biomass,1,2020,3.125,,Fraction,,,
World,D_Battery_Li-Ion,Power,1,2020,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Battery_Redox,Power,1,2020,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Gas_H2,H2,1,2020,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Gas_Methane,Gas_Natural,1,2020,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Heat_HLI,Heat_Low_Industrial,1,2020,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Heat_HLR,Heat_Low_Residential,1,2020,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_PHS,Power,1,2020,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_PHS_Residual,Power,1,2020,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_CAES,Power,1,2020,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,FRT_Rail_Conv,Oil,1,2020,0.157760473,,Fraction,,,
World,FRT_Rail_Electric,Power,1,2020,0.09170247,,Fraction,,,
World,FRT_Road_OH,Power,1,2020,0.105135306,,Fraction,,,
World,FRT_Road_BEV,Power,1,2020,0.5925,,Fraction,,,
World,FRT_Road_H2,H2,1,2020,0.594714286,,Fraction,,,
World,FRT_Road_ICE,Oil,1,2020,0.629469388,,Fraction,,,
World,FRT_Road_ICE,Biofuel,2,2020,0.7632,,Fraction,,,
World,FRT_Road_PHEV,Power,1,2020,0.12324148,,Fraction,,,
World,FRT_Road_PHEV,Oil,1,2020,0.492965918,,Fraction,,,
World,FRT_Road_PHEV,Power,2,2020,0.147889776,,Fraction,,,
World,FRT_Road_PHEV,Biofuel,2,2020,0.7632,,Fraction,,,
World,FRT_Ship_Bio,Biofuel,1,2020,0.112192691,,Fraction,,,
World,FRT_Ship_Conv,Oil,1,2020,0.101993355,,Fraction,,,
World,HHT_Biomass,Biomass,1,2020,1.219512195,,Fraction,,,
World,HHT_Coal_Hardcoal,Hardcoal,1,2020,1.333333333,,Fraction,,,
World,HHT_Coal_Lignite,Lignite,1,2020,1.333333333,,Fraction,,,
World,HHT_Electric_Furnace,Power,1,2020,1.030927835,,Fraction,,,
World,HHT_Gas,Gas_Natural,1,2020,1.111111111,,Fraction,,,
World,HHT_Oil,Oil,1,2020,1.176470588,,Fraction,,,
World,HHT_Geothermal,Power,1,2020,0.277777778,,Fraction,,,
World,HHT_H2,H2,1,2020,2.083333333,,Fraction,,,
World,HLT_Biomass,Biomass,1,2020,1.219512195,,Fraction,,,
World,HLT_Coal_Hardcoal,Hardcoal,1,2020,1.333333333,,Fraction,,,
World,HLT_Coal_Lignite,Lignite,1,2020,1.333333333,,Fraction,,,
World,HLT_Electric_Furnace,Power,1,2020,1.030927835,,Fraction,,,
World,HLT_Gas,Gas_Natural,1,2020,1.111111111,,Fraction,,,
World,HLT_Heatpump,Power,1,2020,0.3125,,Fraction,,,
World,HLT_Rooftop_Commercial,Area_Rooftop_Commercial,1,2020,0.165826357,,Fraction,,,
World,HLT_Rooftop_Residential,Area_Rooftop_Residential,1,2020,0.165826357,,Fraction,,,
World,HLT_Oil,Oil,1,2020,1.176470588,,Fraction,,,
World,HLT_Geothermal,Power,1,2020,0.27027027,,Fraction,,,
World,P_Coal_Hardcoal,Hardcoal,1,2020,2.512605042,,Fraction,,,
World,P_Coal_Lignite,Lignite,1,2020,2.222222222,,Fraction,,,
World,P_Gas,Gas_Natural,1,2020,1.666666667,,Fraction,,,
World,P_Nuclear,Nuclear,1,2020,2.702702703,,Fraction,,,
World,P_Oil,Oil,1,2020,2.631578947,,Fraction,,,
World,P_Biomass,Biomass,1,2020,2.869440459,,Fraction,,,
World,PSNG_Air_Bio,Biofuel,1,2020,1.339664804,,Fraction,,,
World,PSNG_Air_Conv,Oil,1,2020,1.217877095,,Fraction,,,
World,PSNG_Air_H2,H2,1,2020,1.242234637,,Fraction,,,
World,PSNG_Rail_Conv,Oil,1,2020,0.659650334,,Fraction,,,
World,PSNG_Rail_Electric,Power,1,2020,0.366071429,,Fraction,,,
World,PSNG_Road_BEV,Power,1,2020,0.36,,Fraction,,,
World,PSNG_Road_H2,H2,1,2020,0.431428571,,Fraction,,,
World,PSNG_Road_ICE,Oil,1,2020,1.375714286,,Fraction,,,
World,PSNG_Road_ICE,Biofuel,2,2020,1.712,,Fraction,,,
World,PSNG_Road_PHEV,Power,1,2020,0.148666667,,Fraction,,,
World,PSNG_Road_PHEV,Oil,1,2020,0.594666667,,Fraction,,,
World,PSNG_Road_PHEV,Power,2,2020,0.1784,,Fraction,,,
World,PSNG_Road_PHEV,Biofuel,2,2020,0.7136,,Fraction,,,
World,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,1,2020,0.165826357,,Fraction,,,
World,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,1,2020,0.165826357,,Fraction,,,
World,X_Electrolysis,Power,1,2020,1.36471519,,Fraction,,,
World,X_Fuel_Cell,H2,1,2020,2.083333333,,Fraction,,,
World,X_Fuel_Cell,H2,2,2020,2.631578947,,Fraction,,,
World,X_Methanation,H2,1,2020,1.614100186,,Fraction,,,
World,X_Methanation,Biomass,2,2020,2.390852391,,Fraction,,,
World,CHP_Biomass_CCS,Biomass,1,2020,3.125,,Fraction,,,
World,P_Biomass_CCS,Biomass,1,2020,2.857142857,,Fraction,,,
World,CHP_Biomass_CCS,CCS,1,2020,0.240625,,Fraction,,,
World,P_Biomass_CCS,CCS,1,2020,0.22,,Fraction,,,
World,CHP_Gas,Gas_Bio,2,2020,1.694915254,,Fraction,,,
World,HHT_Gas,Gas_Bio,2,2020,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Bio,2,2020,1.111111111,,Fraction,,,
World,P_Gas,Gas_Bio,2,2020,1.666666667,,Fraction,,,
World,CHP_Gas,Gas_Synth,3,2020,1.694915254,,Fraction,,,
World,HHT_Gas,Gas_Synth,3,2020,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Synth,3,2020,1.111111111,,Fraction,,,
World,P_Gas,Gas_Synth,3,2020,1.666666667,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Natural,1,2020,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Bio,2,2020,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Synth,3,2020,1.111111111,,Fraction,,,
World,HLR_Gas_CHP,Gas_Natural,1,2020,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Bio,2,2020,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Synth,3,2020,1.219512195,,Fraction,,,
World,HLR_Biomass,Biomass,1,2020,1.219512195,,Fraction,,,
World,HLR_Biomass_CHP,Biomass,1,2020,1.346153846,,Fraction,,,
World,HLR_Hardcoal,Hardcoal,1,2020,1.333333333,,Fraction,,,
World,HLR_Lignite,Lignite,1,2020,1.333333333,,Fraction,,,
World,HLR_Hardcoal_CHP,Hardcoal,1,2020,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP,Lignite,1,2020,1.666666667,,Fraction,,,
World,HLR_Direct_Electric,Power,1,2020,1.030927835,,Fraction,,,
World,HLR_Solar_Thermal,Area_Rooftop_Residential,1,2020,0.165826357,,Fraction,,,
World,HLR_Heatpump_Aerial,Power,1,2020,0.355555556,,Fraction,,,
World,HLR_Heatpump_Ground,Power,1,2020,0.261904762,,Fraction,,,
World,HLR_Oil_Boiler,Oil,1,2020,1.176470588,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Natural,1,2020,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Bio,2,2020,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Synth,3,2020,1.111111111,,Fraction,,,
World,HLI_Gas_CHP,Gas_Natural,1,2020,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Bio,2,2020,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Synth,3,2020,1.219512195,,Fraction,,,
World,HLI_Biomass,Biomass,1,2020,1.219512195,,Fraction,,,
World,HLI_Biomass_CHP,Biomass,1,2020,1.346153846,,Fraction,,,
World,HLI_Hardcoal,Hardcoal,1,2020,1.333333333,,Fraction,,,
World,HLI_Lignite,Lignite,1,2020,1.333333333,,Fraction,,,
World,HLI_Hardcoal_CHP,Hardcoal,1,2020,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP,Lignite,1,2020,1.666666667,,Fraction,,,
World,HLI_Direct_Electric,Power,1,2020,1.01010101,,Fraction,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2020,0.165826357,,Fraction,,,
World,HLI_Fuelcell,H2,1,2020,2.083333333,,Fraction,,,
World,HLI_Fuelcell,H2,2,2020,2.631578947,,Fraction,,,
World,HLI_Oil_Boiler,Oil,1,2020,1.176470588,,Fraction,,,
World,HLI_Oil_CHP,Oil,1,2020,1.351351351,,Fraction,,,
World,HMI_Gas,Gas_Natural,1,2020,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Bio,2,2020,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Synth,3,2020,1.098901099,,Fraction,,,
World,HMI_H2,H2,1,2020,1.098901099,,Fraction,,,
World,HMI_Biomass,Biomass,1,2020,1.357466063,,Fraction,,,
World,HMI_HardCoal,Hardcoal,1,2020,1.416361416,,Fraction,,,
World,HMI_Steam_Electric,Power,1,2020,1.030927835,,Fraction,,,
World,HMI_Oil,Oil,1,2020,1.677270098,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,1,2020,2.233061057,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,2,2020,1.580928182,,Fraction,,,
World,HHI_BF_BOF,Gas_Natural,2,2020,0.395232045,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,3,2020,1.580928182,,Fraction,,,
World,HHI_BF_BOF,Gas_Synth,3,2020,0.395232045,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,4,2020,1.580928182,,Fraction,,,
World,HHI_BF_BOF,Gas_Bio,4,2020,0.395232045,,Fraction,,,
World,HHI_DRI_EAF,Power,1,2020,0.459113687,,Fraction,,,
World,HHI_DRI_EAF,Gas_Natural,1,2020,2.410346855,,Fraction,,,
World,HHI_DRI_EAF,Power,2,2020,0.459113687,,Fraction,,,
World,HHI_DRI_EAF,Gas_Synth,2,2020,2.410346855,,Fraction,,,
World,HHI_DRI_EAF,Power,3,2020,0.459113687,,Fraction,,,
World,HHI_DRI_EAF,Gas_Bio,3,2020,2.410346855,,Fraction,,,
World,HHI_Scrap_EAF,Power,1,2020,1.549508692,,Fraction,,,
World,HHI_H2DRI_EAF,Power,1,2020,0.970017637,,Fraction,,,
World,HHI_H2DRI_EAF,H2,1,2020,1.969429747,,Fraction,,,
World,HHI_Molten_Electrolysis,Power,1,2020,1.25,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,1,2020,2.018689479,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Natural,1,2020,0.50467237,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,2,2020,2.018689479,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Synth,2,2020,0.50467237,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,3,2020,2.018689479,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Bio,3,2020,0.50467237,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,1,2020,2.233061057,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,1,2020,0.025349709,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,2,2020,1.580928182,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Natural,2,2020,0.395232045,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,2,2020,0.020607399,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,3,2020,1.580928182,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Synth,3,2020,0.395232045,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,3,2020,0.017946697,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,4,2020,1.580928182,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Bio,4,2020,0.395232045,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,4,2020,0.017946697,,Fraction,,,
World,HHI_DRI_EAF_CCS,Power,1,2020,0.459113687,,Fraction,,,
World,HHI_DRI_EAF_CCS,Gas_Natural,1,2020,2.410346855,,Fraction,,,
World,HHI_DRI_EAF_CCS,CCS,1,2020,0.016226455,,Fraction,,,
World,HLI_Biomass_CHP_CCS,Biomass,1,2020,1.346153846,,Fraction,,,
World,HLI_Biomass_CHP_CCS,CCS,1,2020,0.103653846,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,Hardcoal,1,2020,1.666666667,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,CCS,1,2020,0.01892,,Fraction,,,
World,HLI_Lignite_CHP_CCS,Lignite,1,2020,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP_CCS,CCS,1,2020,0.0202,,Fraction,,,
World,HLR_Biomass_CHP_CCS,Biomass,1,2020,1.346153846,,Fraction,,,
World,HLR_Biomass_CHP_CCS,CCS,1,2020,0.103653846,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,Hardcoal,1,2020,1.666666667,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,CCS,1,2020,0.01892,,Fraction,,,
World,HLR_Lignite_CHP_CCS,Lignite,1,2020,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP_CCS,CCS,1,2020,0.0202,,Fraction,,,
World,HMI_Gas_CCS,Gas_Natural,1,2020,1.098901099,,Fraction,,,
World,HMI_Gas_CCS,CCS,1,2020,0.007397802,,Fraction,,,
World,HMI_HardCoal_CCS,Hardcoal,1,2020,1.416361416,,Fraction,,,
World,HMI_HardCoal_CCS,CCS,1,2020,0.016078535,,Fraction,,,
World,P_Coal_Hardcoal_CCS,Hardcoal,1,2020,2.512605042,,Fraction,,,
World,P_Coal_Hardcoal_CCS,CCS,1,2020,0.028523092,,Fraction,,,
World,P_Coal_Lignite_CCS,Lignite,1,2020,2.222222222,,Fraction,,,
World,P_Coal_Lignite_CCS,CCS,1,2020,0.026933333,,Fraction,,,
World,P_Gas_CCS,Gas_Natural,1,2020,1.666666667,,Fraction,,,
World,P_Gas_CCS,CCS,1,2020,0.01892,,Fraction,,,
World,X_SMR,Gas_Natural,1,2020,1.507936508,,Fraction,,,
World,X_SMR,Heat_Medium_Industrial,1,2020,0.301294782,,Fraction,,,
World,X_ATR_CCS,Gas_Natural,1,2020,1.28,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,Power,1,2020,0.06,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
World,HLR_H2_Boiler,H2,1,2020,1.124757595,,Fraction,,,
World,HLI_H2_Boiler,H2,1,2020,1.124757595,,Fraction,,,
World,X_Biofuel,Biomass,1,2020,1.365079365,,Fraction,,,
DE,FRT_Rail_Conv,Oil,1,2020,0.786999386,,Fraction,,,
DE,FRT_Rail_Conv,Biofuel,2,2020,0.944399263,,Fraction,,,
DE,FRT_Rail_Conv,Powerfuel,3,2020,0.786999386,,Fraction,,,
DE,FRT_Rail_Electric,Power,1,2020,0.455237264,,Fraction,,,
DE,FRT_Road_OH,Power,1,2020,0.521921698,,Fraction,,,
DE,FRT_Road_BEV,Power,1,2020,2.948482143,,Fraction,,,
DE,FRT_Road_H2,H2,1,2020,2.95947449,,Fraction,,,
DE,FRT_Road_ICE,Oil,1,2020,3.142438717,,Fraction,,,
DE,FRT_Road_ICE,Biofuel,2,2020,3.770469318,,Fraction,,,
DE,FRT_Road_ICE,Powerfuel,3,2020,3.142438717,,Fraction,,,
DE,FRT_Road_PHEV,Power,1,2020,0.611805917,,Fraction,,,
DE,FRT_Road_PHEV,Oil,1,2020,2.46148141,,Fraction,,,
DE,FRT_Road_PHEV,Power,2,2020,0.7341671,,Fraction,,,
DE,FRT_Road_PHEV,Biofuel,2,2020,3.809563429,,Fraction,,,
DE,FRT_Road_PHEV,Power,3,2020,0.611805917,,Fraction,,,
DE,FRT_Road_PHEV,Powerfuel,3,2020,2.46148141,,Fraction,,,
DE,FRT_Ship_Bio,Biofuel,1,2020,0.610561367,,Fraction,,,
DE,FRT_Ship_Conv,Oil,1,2020,0.508801139,,Fraction,,,
DE,FRT_Ship_Conv,Powerfuel,2,2020,0.508801139,,Fraction,,,
DE,P_Coal_Hardcoal,Hardcoal,1,2020,2.170718722,,Fraction,,,
DE,P_Coal_Lignite,Lignite,1,2020,2.218896447,,Fraction,,,
DE,P_Gas,Gas_Natural,1,2020,1.664852608,,Fraction,,,
DE,P_Nuclear,Nuclear,1,2020,2.698069498,,Fraction,,,
DE,P_Oil,Oil,1,2020,2.627139277,,Fraction,,,
DE,P_Biomass,Biomass,1,2020,2.851636264,,Fraction,,,
DE,PSNG_Air_Bio,Biofuel,1,2020,1.824925778,,Fraction,,,
DE,PSNG_Air_Conv,Oil,1,2020,1.21737909,,Fraction,,,
DE,PSNG_Air_Conv,Powerfuel,2,2020,1.21737909,,Fraction,,,
DE,PSNG_Air_H2,H2,1,2020,1.276779729,,Fraction,,,
DE,PSNG_Rail_Conv,Oil,1,2020,0.658142561,,Fraction,,,
DE,PSNG_Rail_Conv,Biofuel,2,2020,0.789771074,,Fraction,,,
DE,PSNG_Rail_Conv,Powerfuel,3,2020,0.658142561,,Fraction,,,
DE,PSNG_Rail_Electric,Power,1,2020,0.363456633,,Fraction,,,
DE,PSNG_Road_BEV,Power,1,2020,0.357428571,,Fraction,,,
DE,PSNG_Road_H2,H2,1,2020,0.428346939,,Fraction,,,
DE,PSNG_Road_ICE,Oil,1,2020,1.37485551,,Fraction,,,
DE,PSNG_Road_ICE,Biofuel,2,2020,1.710372571,,Fraction,,,
DE,PSNG_Road_ICE,Powerfuel,3,2020,1.37485551,,Fraction,,,
DE,PSNG_Road_PHEV,Power,1,2020,0.147604762,,Fraction,,,
DE,PSNG_Road_PHEV,Oil,1,2020,0.593307429,,Fraction,,,
DE,PSNG_Road_PHEV,Power,2,2020,0.177125714,,Fraction,,,
DE,PSNG_Road_PHEV,Biofuel,2,2020,0.711968914,,Fraction,,,
DE,PSNG_Road_PHEV,Power,3,2020,0.147604762,,Fraction,,,
DE,PSNG_Road_PHEV,Powerfuel,3,2020,0.593307429,,Fraction,,,
DE,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,4,2020,3.991836735,,Fraction,,,
DE,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,4,2020,3.991836735,,Fraction,,,
DE,X_Electrolysis,Power,1,2020,1.358760656,,Fraction,,,
DE,X_Fuel_Cell,H2,1,2020,2.065646259,,Fraction,,,
DE,X_Fuel_Cell,H2,2,2020,2.604940924,,Fraction,,,
DE,X_Methanation,H2,1,2020,1.60407406,,Fraction,,,
DE,X_Methanation,Biomass,2,2020,2.377606178,,Fraction,,,
DE,CHP_Biomass_CCS,Biomass,1,2020,3.104761905,,Fraction,,,
DE,P_Biomass_CCS,Biomass,1,2020,2.839455782,,Fraction,,,
DE,CHP_Gas,Gas_Bio,2,2020,1.693024328,,Fraction,,,
DE,HHT_Gas,Gas_Bio,2,2020,1.110808768,,Fraction,,,
DE,HLT_Gas,Gas_Bio,2,2020,1.110808768,,Fraction,,,
DE,P_Gas,Gas_Bio,2,2020,1.664852608,,Fraction,,,
DE,CHP_Gas,Gas_Synth,3,2020,1.693024328,,Fraction,,,
DE,HHT_Gas,Gas_Synth,3,2020,1.110808768,,Fraction,,,
DE,HLT_Gas,Gas_Synth,3,2020,1.110808768,,Fraction,,,
DE,P_Gas,Gas_Synth,3,2020,1.664852608,,Fraction,,,
DE,HLR_Gas_Boiler,Gas_Natural,1,2020,1.110808768,,Fraction,,,
DE,HLR_Gas_Boiler,Gas_Bio,2,2020,1.110808768,,Fraction,,,
DE,HLR_Gas_Boiler,Gas_Synth,3,2020,1.110808768,,Fraction,,,
DE,HLR_Gas_CHP,Gas_Natural,1,2020,1.218914883,,Fraction,,,
DE,HLR_Gas_CHP,Gas_Bio,2,2020,1.218914883,,Fraction,,,
DE,HLR_Gas_CHP,Gas_Synth,3,2020,1.218914883,,Fraction,,,
DE,HLR_Biomass,Biomass,1,2020,1.247619048,,Fraction,,,
