Region,Region2,Fuel,Value,,Unit,Source,Updated at,Updated by
DE_RP,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_ST,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_SN,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_SN,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_SN,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_SN,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_SL,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
PL,DE_SL,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CH,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
CZ,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NL,DE_SL,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
