Region,Technology,Year,Value,,Source,Updated at,Updated by
CZ,HMI_Gas,2035,3.4447,,,,
CZ,HMI_HardCoal,2035,0.3688,,,,
CZ,HMI_Oil,2035,0.0195,,,,
CZ,HMI_Steam_Electric,2035,0.0033,,,,
CZ,P_Biomass,2035,0.439609647,,,,
CZ,P_Coal_Hardcoal,2035,0.447118541,,,,
CZ,P_Coal_Lignite,2035,0.863289601,,,,
CZ,P_Gas,2035,1.061151075,,,,
CZ,P_Gas_CCGT,2035,0.298584071,,,,
CZ,P_Gas_Engines,2035,0,,,,
CZ,P_Gas_OCGT,2035,0,,,,
CZ,P_Gas_OCGT,2035,0,,,,
CZ,P_Nuclear,2035,3.428070866,,,,
CZ,P_Oil,2035,0.010288661,,,,
CZ,RES_Hydro_Large,2035,1.88,,,,
CZ,RES_Hydro_Small,2035,0.25,,,,
CZ,RES_PV_Utility_Avg,2035,0.215793044,,,,
CZ,RES_Wind_Offshore_Transitional,2035,0,,,,
CZ,RES_Wind_Onshore_Avg,2035,0.08115255,,,,
DE,CHP_Biomass_Solid,2035,7.331503589,,,,
DE,CHP_Coal_Hardcoal,2035,1.696327115,,,,
DE,CHP_Coal_Lignite,2035,0.354620352,,,,
DE,CHP_Gas_CCGT_Natural,2035,17.64087527,,,,
DE,CHP_Oil,2035,0,,,,
DE,D_PHS,2035,5.8311,,,,
DE,HHI_BF_BOF,2035,8.7218,,,,
DE,HHI_DRI_EAF,2035,1.4321,,,,
DE,HHI_Scrap_EAF,2035,0.6116,,,,
DE,HLI_Biomass,2035,0.322,,,,
DE,HLI_Direct_Electric,2035,0.042,,,,
DE,HLI_Gas_Boiler,2035,6.6197,,,,
DE,HLI_Hardcoal,2035,0.0819,,,,
DE,HLI_Lignite,2035,0.0049,,,,
DE,HLI_Oil_Boiler,2035,0.085,,,,
DE,HLR_Biomass,2035,1.8462,,,,
DE,HLR_Direct_Electric,2035,0.5682,,,,
DE,HLR_Gas_Boiler,2035,91.6333,,,,
DE,HLR_Hardcoal,2035,0.2225,,,,
DE,HLR_Hardcoal_CHP,2035,1.1481,,,,
DE,HLR_Lignite_CHP,2035,0.3146,,,,
DE,HLR_Oil_Boiler,2035,5.2951,,,,
DE,HMI_Biomass,2035,0.3426,,,,
DE,HMI_Gas,2035,32.8382,,,,
DE,HMI_HardCoal,2035,1.1172,,,,
DE,HMI_Oil,2035,1.4704,,,,
DE,HMI_Steam_Electric,2035,0.0935,,,,
DE,P_Biomass,2035,6.332,,,,
DE,P_Coal_Hardcoal,2035,3.801,,,,
DE,P_Coal_Lignite,2035,3.684,,,,
DE,P_Gas,2035,4.9556,,,,
DE,P_Gas_CCGT,2035,9.157360555,,,,
DE,P_Gas_Engines,2035,0,,,,
DE,P_Gas_OCGT,2035,1.670174662,,,,
DE,P_Nuclear,2035,0,,,,
DE,P_Oil,2035,0.1664,,,,
DE,RES_Hydro_Large,2035,1.19102,,,,
DE,RES_Hydro_Large_Base,2035,0.124,,,,
DE,RES_Hydro_Small,2035,4.76408,,,,
DE,RES_PV_Utility_Avg,2035,38.06505154,,,,
DE,RES_Wind_Offshore_Transitional,2035,4.159,,,,
DE,RES_Wind_Onshore_Avg,2035,40.29958333,,,,
DE,X_Gasifier,2035,5,,,,
DK,CHP_Biomass_Solid,2035,0,,,,
DK,CHP_Coal_Hardcoal,2035,0,,,,
DK,CHP_Gas_CCGT_Natural,2035,0,,,,
DK,CHP_Oil,2035,0,,,,
DK,D_PHS,2035,0,,,,
DK,HHI_BF_BOF,2035,0.0355,,,,
DK,HHI_DRI_EAF,2035,0.0176,,,,
DK,HHI_Scrap_EAF,2035,0.0009,,,,
DK,HLI_Biomass,2035,0.0192,,,,
DK,HLI_Direct_Electric,2035,0.0024,,,,
DK,HLI_Gas_Boiler,2035,0.3669,,,,
DK,HLI_Hardcoal,2035,0.0042,,,,
DK,HLI_Oil_Boiler,2035,0.0321,,,,
DK,HLR_Biomass,2035,0.2839,,,,
DK,HLR_Direct_Electric,2035,0.0795,,,,
DK,HLR_Gas_Boiler,2035,3.3385,,,,
DK,HLR_Oil_Boiler,2035,0.0854,,,,
DK,HMI_Biomass,2035,0.0103,,,,
DK,HMI_Gas,2035,1.0874,,,,
DK,HMI_HardCoal,2035,0.023,,,,
DK,HMI_Oil,2035,0.0215,,,,
DK,HMI_Steam_Electric,2035,0.0039,,,,
DK,P_Biomass,2035,1.696,,,,
DK,P_Coal_Hardcoal,2035,0.711835953,,,,
DK,P_Coal_Lignite,2035,0,,,,
DK,P_Gas,2035,0.557890108,,,,
DK,P_Gas_OCGT,2035,1.826,,,,
DK,P_Nuclear,2035,0,,,,
DK,P_Oil,2035,0.231105894,,,,
DK,RES_Hydro_Large,2035,0,,,,
DK,RES_Hydro_Small,2035,0.006,,,,
DK,RES_PV_Utility_Avg,2035,0.7195,,,,
DK,RES_Wind_Offshore_Transitional,2035,1.7,,,,
DK,RES_Wind_Onshore_Avg,2035,4.4,,,,
EE,CHP_Biomass_Solid,2035,0,,,,
EE,CHP_Coal_Hardcoal,2035,0,,,,
EE,CHP_Gas_CCGT_Natural,2035,8.43809E-05,,,,
EE,CHP_Oil,2035,0,,,,
EE,D_PHS,2035,0,,,,
EE,HHI_DRI_EAF,2035,0.0009,,,,
EE,HHI_Scrap_EAF,2035,0,,,,
EE,HLI_Biomass,2035,0.0099,,,,
EE,HLI_Direct_Electric,2035,0.0007,,,,
EE,HLI_Gas_Boiler,2035,0.0661,,,,
EE,HLI_Oil_Boiler,2035,0.0053,,,,
EE,HLR_Biomass,2035,0.1053,,,,
EE,HLR_Direct_Electric,2035,0.031,,,,
EE,HLR_Gas_Boiler,2035,0.7355,,,,
EE,HLR_Oil_Boiler,2035,0.0114,,,,
EE,HMI_Biomass,2035,0.0097,,,,
EE,HMI_Gas,2035,0.2328,,,,
EE,HMI_Oil,2035,0.0305,,,,
EE,HMI_Steam_Electric,2035,0,,,,
EE,P_Biomass,2035,0.02525,,,,
EE,P_Coal_Hardcoal,2035,0,,,,
EE,P_Coal_Lignite,2035,0,,,,
EE,P_Gas,2035,0,,,,
EE,P_Gas_CCGT,2035,0,,,,
EE,P_Gas_OCGT,2035,0.185042042,,,,
EE,P_Nuclear,2035,0,,,,
EE,P_Oil,2035,0,,,,
EE,RES_Hydro_Large,2035,0,,,,
EE,RES_Hydro_Small,2035,0,,,,
EE,RES_PV_Utility_Avg,2035,0,,,,
EE,RES_Wind_Offshore_Transitional,2035,0,,,,
EE,RES_Wind_Onshore_Avg,2035,0.158708189,,,,
EE,X_Gasifier,2035,4.5,,,,
ES,CHP_Biomass_Solid,2035,0.158640303,,,,
ES,CHP_Coal_Hardcoal,2035,0.019960553,,,,
ES,CHP_Gas_CCGT_Natural,2035,3.705580337,,,,
ES,CHP_Oil,2035,0,,,,
ES,D_PHS,2035,11.09,,,,
ES,HHI_BF_BOF,2035,1.9616,,,,
ES,HHI_DRI_EAF,2035,0.378,,,,
ES,HHI_Scrap_EAF,2035,0.3941,,,,
ES,HLI_Biomass,2035,0.3769,,,,
ES,HLI_Direct_Electric,2035,0.1237,,,,
ES,HLI_Gas_Boiler,2035,3.305,,,,
ES,HLI_Hardcoal,2035,0.0043,,,,
ES,HLI_Oil_Boiler,2035,0.3582,,,,
ES,HLR_Biomass,2035,1.2517,,,,
ES,HLR_Direct_Electric,2035,1.197,,,,
ES,HLR_Gas_Boiler,2035,9.4933,,,,
ES,HLR_Oil_Boiler,2035,1.1954,,,,
ES,HMI_Biomass,2035,0.1203,,,,
ES,HMI_Gas,2035,13.1806,,,,
ES,HMI_HardCoal,2035,0.2973,,,,
ES,HMI_Oil,2035,0.3374,,,,
ES,HMI_Steam_Electric,2035,0.0344,,,,
ES,P_Biomass,2035,0.815966586,,,,
ES,P_Coal_Hardcoal,2035,0.725149411,,,,
ES,P_Coal_Lignite,2035,0.36,,,,
ES,P_Gas,2035,30.0981851,,,,
ES,P_Gas_CCGT,2035,17.50089034,,,,
ES,P_Gas_OCGT,2035,0.246,,,,
ES,P_Nuclear,2035,0,,,,
ES,P_Oil,2035,0.755481621,,,,
ES,RES_Hydro_Large,2035,7.49,,,,
ES,RES_Hydro_Small,2035,1.33,,,,
ES,RES_PV_Utility_Avg,2035,5.915,,,,
ES,RES_Wind_Offshore_Transitional,2035,0,,,,
ES,RES_Wind_Onshore_Avg,2035,9.457080295,,,,
ES,X_Gasifier,2035,68.9,,,,
FI,CHP_Biomass_Solid,2035,0,,,,
FI,CHP_Coal_Hardcoal,2035,0,,,,
FI,CHP_Gas_CCGT_Natural,2035,0,,,,
FI,CHP_Oil,2035,0,,,,
FI,D_PHS,2035,0,,,,
FI,HHI_BF_BOF,2035,0.9302,,,,
FI,HHI_DRI_EAF,2035,0.0115,,,,
FI,HHI_Scrap_EAF,2035,0.0398,,,,
FI,HLI_Biomass,2035,0.939,,,,
FI,HLI_Direct_Electric,2035,0.022,,,,
FI,HLI_Gas_Boiler,2035,2.9702,,,,
FI,HLI_Hardcoal,2035,0.0106,,,,
FI,HLI_Oil_Boiler,2035,0.1489,,,,
FI,HLR_Biomass,2035,0.3609,,,,
FI,HLR_Direct_Electric,2035,0.4081,,,,
FI,HLR_Gas_Boiler,2035,4.0749,,,,
FI,HLR_Oil_Boiler,2035,0.172,,,,
FI,HMI_Biomass,2035,0.0308,,,,
FI,HMI_Gas,2035,2.397,,,,
FI,HMI_HardCoal,2035,0.0036,,,,
FI,HMI_Oil,2035,0.5075,,,,
FI,HMI_Steam_Electric,2035,0.0035,,,,
FI,P_Biomass,2035,0.893800561,,,,
FI,P_Coal_Hardcoal,2035,1.011636637,,,,
FI,P_Coal_Lignite,2035,0,,,,
FI,P_Gas,2035,1.055477462,,,,
FI,P_Gas_CCGT,2035,0,,,,
FI,P_Gas_OCGT,2035,0,,,,
FI,P_Nuclear,2035,0,,,,
FI,P_Oil,2035,2.670213633,,,,
FI,RES_Hydro_Large,2035,0,,,,
FI,RES_Hydro_Small,2035,3.15,,,,
FI,RES_PV_Utility_Avg,2035,0.005,,,,
FI,RES_Wind_Offshore_Transitional,2035,0,,,,
FI,RES_Wind_Onshore_Avg,2035,0.631897397,,,,
FI,X_Gasifier,2035,0.6,,,,
FR,CHP_Biomass_Solid,2035,0.747960255,,,,
FR,CHP_Coal_Hardcoal,2035,0.024656644,,,,
FR,CHP_Gas_CCGT_Natural,2035,2.61751497,,,,
FR,CHP_Oil,2035,0,,,,
FR,D_PHS,2035,4.512,,,,
FR,HHI_BF_BOF,2035,3.6331,,,,
FR,HHI_DRI_EAF,2035,0.5259,,,,
FR,HHI_Scrap_EAF,2035,0.2621,,,,
FR,HLI_Biomass,2035,0.2005,,,,
FR,HLI_Direct_Electric,2035,0.0228,,,,
FR,HLI_Gas_Boiler,2035,4.371,,,,
FR,HLI_Hardcoal,2035,0.0435,,,,
FR,HLI_Oil_Boiler,2035,0.2289,,,,
FR,HLR_Biomass,2035,1.9873,,,,
FR,HLR_Direct_Electric,2035,1.6902,,,,
FR,HLR_Gas_Boiler,2035,31.7819,,,,
FR,HLR_Hardcoal,2035,0.0166,,,,
FR,HLR_Oil_Boiler,2035,2.2759,,,,
FR,HMI_Biomass,2035,0.2003,,,,
FR,HMI_Gas,2035,15.4324,,,,
FR,HMI_HardCoal,2035,0.5324,,,,
FR,HMI_Oil,2035,0.3749,,,,
FR,HMI_Steam_Electric,2035,0.0444,,,,
FR,P_Biomass,2035,0.767,,,,
FR,P_Coal_Hardcoal,2035,0.081784764,,,,
FR,P_Coal_Lignite,2035,0,,,,
FR,P_Gas,2035,5.223380175,,,,
FR,P_Gas_CCGT,2035,3.478,,,,
FR,P_Gas_Engines,2035,0,,,,
FR,P_Gas_OCGT,2035,0.185,,,,
FR,P_Nuclear,2035,58,,,,
FR,P_Oil,2035,6.2,,,,
FR,RES_Hydro_Large,2035,12.716,,,,
FR,RES_Hydro_Large_Base,2035,8.204,,,,
FR,RES_Hydro_Small,2035,10.325,,,,
FR,RES_PV_Utility_Avg,2035,8.9,,,,
FR,RES_Wind_Offshore_Transitional,2035,0,,,,
FR,RES_Wind_Onshore_Avg,2035,15,,,,
FR,X_Gasifier,2035,34.3,,,,
GR,CHP_Biomass_Solid,2035,0.000901618,,,,
GR,CHP_Coal_Hardcoal,2035,0.004642954,,,,
GR,CHP_Gas_CCGT_Natural,2035,0.194616859,,,,
GR,CHP_Oil,2035,0,,,,
GR,D_PHS,2035,1.412,,,,
GR,HHI_BF_BOF,2035,0.5327,,,,
GR,HHI_DRI_EAF,2035,0.0424,,,,
GR,HHI_Scrap_EAF,2035,0.0513,,,,
GR,HLI_Biomass,2035,0.0296,,,,
GR,HLI_Direct_Electric,2035,0.0057,,,,
GR,HLI_Gas_Boiler,2035,0.3141,,,,
GR,HLI_Oil_Boiler,2035,0.0636,,,,
GR,HLR_Biomass,2035,0.2315,,,,
GR,HLR_Direct_Electric,2035,0.2046,,,,
GR,HLR_Gas_Boiler,2035,3.5172,,,,
GR,HLR_Hardcoal,2035,0.0014,,,,
GR,HLR_Oil_Boiler,2035,0.4454,,,,
GR,HMI_Biomass,2035,0.2353,,,,
GR,HMI_Gas,2035,1.9226,,,,
GR,HMI_Oil,2035,0.1771,,,,
GR,HMI_Steam_Electric,2035,0,,,,
GR,P_Biomass,2035,0.13140726,,,,
GR,P_Coal_Hardcoal,2035,0,,,,
GR,P_Coal_Lignite,2035,0.531494782,,,,
GR,P_Gas,2035,5.034270558,,,,
GR,P_Gas_CCGT,2035,4.915587222,,,,
GR,P_Gas_OCGT,2035,0.148,,,,
GR,P_Nuclear,2035,0,,,,
GR,P_Oil,2035,0.411328125,,,,
GR,RES_Hydro_Large,2035,3.17,,,,
GR,RES_Hydro_Small,2035,0.226,,,,
GR,RES_PV_Utility_Avg,2035,2.481143651,,,,
GR,RES_Wind_Offshore_Transitional,2035,0,,,,
GR,RES_Wind_Onshore_Avg,2035,0.191125702,,,,
GR,X_Gasifier,2035,10.625,,,,
HR,CHP_Biomass_Solid,2035,0.050383918,,,,
HR,CHP_Coal_Hardcoal,2035,0.001236432,,,,
HR,CHP_Gas_CCGT_Natural,2035,0.496912199,,,,
HR,CHP_Oil,2035,0,,,,
HR,D_PHS,2035,0.3,,,,
HR,HHI_BF_BOF,2035,0.0079,,,,
HR,HHI_DRI_EAF,2035,0.0129,,,,
HR,HHI_Scrap_EAF,2035,0,,,,
HR,HLI_Biomass,2035,0.0026,,,,
HR,HLI_Direct_Electric,2035,0.0017,,,,
HR,HLI_Gas_Boiler,2035,0.1511,,,,
HR,HLI_Hardcoal,2035,0,,,,
HR,HLI_Lignite,2035,0.0014,,,,
HR,HLI_Oil_Boiler,2035,0.0203,,,,
HR,HLR_Biomass,2035,0.3294,,,,
HR,HLR_Direct_Electric,2035,0.0703,,,,
HR,HLR_Gas_Boiler,2035,0.9441,,,,
HR,HLR_Hardcoal,2035,0.0009,,,,
HR,HLR_Oil_Boiler,2035,0.0336,,,,
HR,HMI_Biomass,2035,0.0088,,,,
HR,HMI_Gas,2035,0.8914,,,,
HR,HMI_HardCoal,2035,0.0053,,,,
HR,HMI_Oil,2035,0.0176,,,,
HR,HMI_Steam_Electric,2035,0.0012,,,,
HR,P_Biomass,2035,0.12288,,,,
HR,P_Coal_Hardcoal,2035,0.188059701,,,,
HR,P_Coal_Lignite,2035,0,,,,
HR,P_Gas,2035,0.484471837,,,,
HR,P_Gas_CCGT,2035,0.487302158,,,,
HR,P_Gas_OCGT,2035,0.076977489,,,,
HR,P_Nuclear,2035,0,,,,
HR,P_Oil,2035,0,,,,
HR,RES_Hydro_Large,2035,0.3,,,,
HR,RES_Hydro_Small,2035,1.9,,,,
HR,RES_PV_Utility_Avg,2035,0,,,,
HR,RES_Wind_Offshore_Transitional,2035,0,,,,
HR,RES_Wind_Onshore_Avg,2035,0.583,,,,
HR,X_Gasifier,2035,6,,,,
HU,CHP_Biomass_Solid,2035,0.081442916,,,,
HU,CHP_Coal_Hardcoal,2035,0.126135802,,,,
HU,CHP_Gas_CCGT_Natural,2035,1.006459377,,,,
HU,CHP_Oil,2035,0,,,,
HU,D_PHS,2035,0,,,,
HU,HHI_BF_BOF,2035,0.4267,,,,
HU,HHI_DRI_EAF,2035,0.044,,,,
HU,HHI_Scrap_EAF,2035,0.0038,,,,
HU,HLI_Biomass,2035,0.0137,,,,
HU,HLI_Direct_Electric,2035,0.0025,,,,
HU,HLI_Gas_Boiler,2035,0.4889,,,,
HU,HLI_Hardcoal,2035,0.0011,,,,
HU,HLI_Lignite,2035,0,,,,
HU,HLI_Oil_Boiler,2035,0.0228,,,,
HU,HLR_Biomass,2035,0.5109,,,,
HU,HLR_Direct_Electric,2035,0.1267,,,,
HU,HLR_Gas_Boiler,2035,4.6423,,,,
HU,HLR_Hardcoal,2035,0.0272,,,,
HU,HLR_Oil_Boiler,2035,0.0318,,,,
HU,HMI_Biomass,2035,0.0188,,,,
HU,HMI_Gas,2035,2.5583,,,,
HU,HMI_HardCoal,2035,0,,,,
HU,HMI_Oil,2035,0.4165,,,,
HU,HMI_Steam_Electric,2035,0.0024,,,,
HU,P_Biomass,2035,0.27918278,,,,
HU,P_Coal_Hardcoal,2035,0,,,,
HU,P_Coal_Lignite,2035,0,,,,
HU,P_Gas,2035,3.273207138,,,,
HU,P_Gas_CCGT,2035,1.459969171,,,,
HU,P_Gas_Engines,2035,0.3945,,,,
HU,P_Gas_OCGT,2035,0.719,,,,
HU,P_Nuclear,2035,0.944,,,,
HU,P_Oil,2035,0.308007639,,,,
HU,RES_Hydro_Large,2035,0,,,,
HU,RES_Hydro_Small,2035,0.05,,,,
HU,RES_PV_Utility_Avg,2035,0.797,,,,
HU,RES_Wind_Offshore_Transitional,2035,0,,,,
HU,RES_Wind_Onshore_Avg,2035,0.077386935,,,,
IE,CHP_Biomass_Solid,2035,0,,,,
IE,CHP_Coal_Hardcoal,2035,0.000727563,,,,
IE,CHP_Gas_CCGT_Natural,2035,0,,,,
IE,D_PHS,2035,0.292,,,,
IE,HHI_BF_BOF,2035,0.2371,,,,
IE,HHI_DRI_EAF,2035,0.013,,,,
IE,HHI_Scrap_EAF,2035,0.2858,,,,
IE,HLI_Biomass,2035,0.0213,,,,
IE,HLI_Direct_Electric,2035,0.003,,,,
IE,HLI_Gas_Boiler,2035,0.2673,,,,
IE,HLI_Hardcoal,2035,0.0028,,,,
IE,HLI_Oil_Boiler,2035,0.0226,,,,
IE,HLR_Biomass,2035,0.014,,,,
IE,HLR_Direct_Electric,2035,0.0804,,,,
IE,HLR_Gas_Boiler,2035,2.0643,,,,
IE,HLR_Hardcoal,2035,0.108,,,,
IE,HLR_Oil_Boiler,2035,0.3424,,,,
IE,HMI_Biomass,2035,0.0068,,,,
IE,HMI_Gas,2035,0.9065,,,,
IE,HMI_HardCoal,2035,0.005,,,,
IE,HMI_Oil,2035,0.0824,,,,
IE,HMI_Steam_Electric,2035,0.002,,,,
IE,P_Biomass,2035,0.110839946,,,,
IE,P_Coal_Hardcoal,2035,0.57,,,,
IE,P_Coal_Lignite,2035,0,,,,
IE,P_Gas,2035,2.906088366,,,,
IE,P_Gas_CCGT,2035,0,,,,
IE,P_Gas_Engines,2035,0,,,,
IE,P_Gas_OCGT,2035,0,,,,
IE,P_Nuclear,2035,0,,,,
IE,P_Oil,2035,0.502362904,,,,
IE,RES_Hydro_Large,2035,0.292,,,,
IE,RES_Hydro_Small,2035,0.238,,,,
IE,RES_PV_Utility_Avg,2035,0.054,,,,
IE,RES_Wind_Offshore_Transitional,2035,0,,,,
IE,RES_Wind_Onshore_Avg,2035,3.6,,,,
IE,X_Gasifier,2035,0,,,,
IT,CHP_Biomass_Solid,2035,0.523423984,,,,
IT,CHP_Coal_Hardcoal,2035,0.014297806,,,,
IT,CHP_Gas_CCGT_Natural,2035,5.618214495,,,,
IT,CHP_Oil,2035,0,,,,
IT,D_PHS,2035,5.693,,,,
IT,HHI_BF_BOF,2035,2.3795,,,,
IT,HHI_DRI_EAF,2035,0.3728,,,,
IT,HHI_Scrap_EAF,2035,0.6855,,,,
IT,HLI_Biomass,2035,0.0313,,,,
IT,HLI_Direct_Electric,2035,0.0299,,,,
IT,HLI_Gas_Boiler,2035,3.2491,,,,
IT,HLI_Hardcoal,2035,0,,,,
IT,HLI_Oil_Boiler,2035,0.0957,,,,
IT,HLR_Biomass,2035,1.8219,,,,
IT,HLR_Direct_Electric,2035,0.8634,,,,
IT,HLR_Gas_Boiler,2035,48.3605,,,,
IT,HLR_Oil_Boiler,2035,0.8329,,,,
IT,HMI_Biomass,2035,0.2298,,,,
IT,HMI_Gas,2035,15.7857,,,,
IT,HMI_HardCoal,2035,0.0019,,,,
IT,HMI_Oil,2035,0.643,,,,
IT,HMI_Steam_Electric,2035,0.058,,,,
IT,P_Biomass,2035,0.925,,,,
IT,P_Coal_Hardcoal,2035,4.435056526,,,,
IT,P_Coal_Lignite,2035,0,,,,
IT,P_Gas,2035,39.10297111,,,,
IT,P_Gas_CCGT,2035,32.52749334,,,,
IT,P_Gas_Engines,2035,0.125,,,,
IT,P_Gas_OCGT,2035,2.584120926,,,,
IT,P_Nuclear,2035,0,,,,
IT,P_Oil,2035,0.563169731,,,,
IT,RES_Hydro_Large,2035,15.102,,,,
IT,RES_Hydro_Large_Base,2035,9.409,,,,
IT,RES_Hydro_Small,2035,7.368,,,,
IT,RES_PV_Utility_Avg,2035,10.56710688,,,,
IT,RES_Wind_Offshore_Transitional,2035,0,,,,
IT,RES_Wind_Onshore_Avg,2035,2.450285512,,,,
IT,X_Gasifier,2035,22.8,,,,
LT,CHP_Biomass_Solid,2035,0.110019437,,,,
LT,CHP_Gas_CCGT_Natural,2035,0,,,,
LT,CHP_Oil,2035,0,,,,
LT,D_PHS,2035,0.9,,,,
LT,HHI_DRI_EAF,2035,0.0028,,,,
LT,HHI_Scrap_EAF,2035,0,,,,
LT,HLI_Biomass,2035,0.0111,,,,
LT,HLI_Direct_Electric,2035,0.0012,,,,
LT,HLI_Gas_Boiler,2035,0.123,,,,
LT,HLI_Hardcoal,2035,0,,,,
LT,HLI_Oil_Boiler,2035,0.0047,,,,
LT,HLR_Biomass,2035,0.1496,,,,
LT,HLR_Direct_Electric,2035,0.0114,,,,
LT,HLR_Gas_Boiler,2035,0.9608,,,,
LT,HLR_Hardcoal,2035,0.0172,,,,
LT,HLR_Oil_Boiler,2035,0.0123,,,,
LT,HMI_Biomass,2035,0.0221,,,,
LT,HMI_Gas,2035,1.0643,,,,
LT,HMI_HardCoal,2035,0.0011,,,,
LT,HMI_Oil,2035,0.009,,,,
LT,HMI_Steam_Electric,2035,0.0009,,,,
LT,P_Biomass,2035,0.07019,,,,
LT,P_Coal_Hardcoal,2035,0,,,,
LT,P_Coal_Lignite,2035,0,,,,
LT,P_Gas,2035,0.296641734,,,,
LT,P_Gas_CCGT,2035,0,,,,
LT,P_Gas_Engines,2035,0,,,,
LT,P_Gas_OCGT,2035,0,,,,
LT,P_Nuclear,2035,0,,,,
LT,P_Oil,2035,0,,,,
LT,RES_Hydro_Large,2035,0.116,,,,
LT,RES_Hydro_Small,2035,0.2,,,,
LT,RES_PV_Utility_Avg,2035,0.071,,,,
LT,RES_Wind_Offshore_Transitional,2035,0,,,,
LT,RES_Wind_Onshore_Avg,2035,0.204830469,,,,
LT,X_Gasifier,2035,4,,,,
LU,CHP_Biomass_Solid,2035,0,,,,
LU,CHP_Gas_CCGT_Natural,2035,0.051707205,,,,
LU,D_PHS,2035,1.21,,,,
LU,HHI_BF_BOF,2035,0.1062,,,,
LU,HHI_DRI_EAF,2035,0.0226,,,,
LU,HHI_Scrap_EAF,2035,0.0636,,,,
LU,HLI_Biomass,2035,0.0012,,,,
LU,HLI_Direct_Electric,2035,0.0009,,,,
LU,HLI_Gas_Boiler,2035,0.016,,,,
LU,HLI_Hardcoal,2035,0,,,,
LU,HLI_Oil_Boiler,2035,0,,,,
LU,HLR_Biomass,2035,0.0068,,,,
LU,HLR_Direct_Electric,2035,0.011,,,,
LU,HLR_Gas_Boiler,2035,0.5161,,,,
LU,HLR_Hardcoal,2035,0,,,,
LU,HLR_Oil_Boiler,2035,0.0691,,,,
LU,HMI_Gas,2035,0.2215,,,,
LU,HMI_Oil,2035,0.0084,,,,
LU,HMI_Steam_Electric,2035,0.0022,,,,
LU,P_Biomass,2035,0.01,,,,
LU,P_Coal_Hardcoal,2035,0,,,,
LU,P_Coal_Lignite,2035,0,,,,
LU,P_Gas,2035,0.490281034,,,,
LU,P_Gas_CCGT,2035,0,,,,
LU,P_Gas_OCGT,2035,0.011209847,,,,
LU,P_Nuclear,2035,0,,,,
LU,P_Oil,2035,0,,,,
LU,RES_Hydro_Large,2035,1.21,,,,
LU,RES_Hydro_Small,2035,0.04,,,,
LU,RES_PV_Utility_Avg,2035,0,,,,
LU,RES_Wind_Offshore_Transitional,2035,0,,,,
LU,RES_Wind_Onshore_Avg,2035,0.014479495,,,,
LV,CHP_Biomass_Solid,2035,0,,,,
LV,CHP_Coal_Hardcoal,2035,0.000587222,,,,
LV,CHP_Gas_CCGT_Natural,2035,0,,,,
LV,D_PHS,2035,0,,,,
LV,HHI_DRI_EAF,2035,0.0026,,,,
LV,HHI_Scrap_EAF,2035,0.0076,,,,
LV,HLI_Biomass,2035,0.0147,,,,
LV,HLI_Direct_Electric,2035,0.0013,,,,
LV,HLI_Gas_Boiler,2035,0.0365,,,,
LV,HLI_Hardcoal,2035,0,,,,
LV,HLI_Oil_Boiler,2035,0.0015,,,,
LV,HLR_Biomass,2035,0.1532,,,,
LV,HLR_Direct_Electric,2035,0.0144,,,,
LV,HLR_Gas_Boiler,2035,0.9639,,,,
LV,HLR_Hardcoal,2035,0.0053,,,,
LV,HLR_Oil_Boiler,2035,0.0289,,,,
LV,HMI_Biomass,2035,0.0397,,,,
LV,HMI_Gas,2035,0.3916,,,,
LV,HMI_HardCoal,2035,0.0006,,,,
LV,HMI_Oil,2035,0.0221,,,,
LV,HMI_Steam_Electric,2035,0.0007,,,,
LV,P_Biomass,2035,0.13,,,,
LV,P_Coal_Hardcoal,2035,0,,,,
LV,P_Coal_Lignite,2035,0,,,,
LV,P_Gas,2035,1.002473033,,,,
LV,P_Gas_CCGT,2035,0.757932202,,,,
LV,P_Gas_OCGT,2035,0,,,,
LV,P_Nuclear,2035,0,,,,
LV,P_Oil,2035,0,,,,
LV,RES_Hydro_Large,2035,0,,,,
LV,RES_Hydro_Small,2035,1.594,,,,
LV,RES_PV_Utility_Avg,2035,0,,,,
LV,RES_Wind_Offshore_Transitional,2035,0,,,,
LV,RES_Wind_Onshore_Avg,2035,0,,,,
ME,D_PHS,2035,0.65,,,,
ME,P_Biomass,2035,0,,,,
ME,P_Coal_Hardcoal,2035,0,,,,
ME,P_Coal_Lignite,2035,0,,,,
ME,P_Nuclear,2035,0,,,,
ME,P_Oil,2035,0,,,,
ME,RES_PV_Utility_Avg,2035,0,,,,
ME,RES_Wind_Offshore_Transitional,2035,0,,,,
ME,RES_Wind_Onshore_Avg,2035,0,,,,
MK,D_PHS,2035,0.566,,,,
MK,P_Biomass,2035,0.0008,,,,
MK,P_Coal_Hardcoal,2035,0,,,,
MK,P_Coal_Lignite,2035,0,,,,
MK,P_Gas,2035,0.23,,,,
MK,P_Nuclear,2035,0,,,,
MK,P_Oil,2035,0,,,,
MK,RES_PV_Utility_Avg,2035,0,,,,
MK,RES_Wind_Offshore_Transitional,2035,0,,,,
MK,RES_Wind_Onshore_Avg,2035,0.065,,,,
NL,CHP_Biomass_Solid,2035,0.291373313,,,,
NL,CHP_Coal_Hardcoal,2035,0.023159499,,,,
NL,CHP_Gas_CCGT_Natural,2035,5.807809641,,,,
NL,CHP_Oil,2035,0,,,,
NL,D_PHS,2035,0,,,,
