Region,Technology,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
DE_TH,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,0.437344,,PJ,,,
DE_TH,HMHI_Oil,Heat_MediumHigh_Industrial,2018,1.48852,,PJ,,,
DE_TH,CHP_Biomass_Solid,Power,2018,5.96644,,PJ,,,
DE_TH,CHP_Gas_CCGT_Natural,Power,2018,6.27172,,PJ,,,
DE_TH,P_Wind_Onshore_Opt,Power,2018,11.555,,PJ,,,
DK,HB_Biomass,Heat_Buildings,2018,38.037,,PJ,,,
DK,HB_Direct_Electric,Heat_Buildings,2018,6.404,,PJ,,,
DK,HB_Hardcoal,Heat_Buildings,2018,0.517,,PJ,,,
DK,HB_Heatpump_Aerial,Heat_Buildings,2018,5.546,,PJ,,,
DK,HB_Heatpump_Ground,Heat_Buildings,2018,0.292,,PJ,,,
DK,HB_Oil_Boiler,Heat_Buildings,2018,17.887,,PJ,,,
DK,PSNG_Road_BEV,Mobility_Passenger,2025,5.34879732,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,PSNG_Road_PHEV,Mobility_Passenger,2025,3.21594356,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,CHP_Biomass_Solid,Power,2018,21.796,,PJ,,,
DK,CHP_Coal_Hardcoal,Power,2018,8.503,,PJ,,,
DK,CHP_Gas_CCGT_Natural,Power,2018,5.708,,PJ,,,
DK,CHP_Oil,Power,2018,0.901,,PJ,,,
DK,P_Coal_Hardcoal,Power,2018,13,,PJ,,,
DK,P_Gas_OCGT,Power,2018,0.288,,PJ,,,
DK,P_Oil,Power,2018,0.678,,PJ,,,
EE,HB_Biomass,Heat_Buildings,2018,18.417,,PJ,,,
EE,HB_Direct_Electric,Heat_Buildings,2018,1.329,,PJ,,,
EE,HB_Hardcoal,Heat_Buildings,2018,0.681,,PJ,,,
EE,HB_Heatpump_Aerial,Heat_Buildings,2018,1.601,,PJ,,,
EE,HB_Heatpump_Ground,Heat_Buildings,2018,0.084,,PJ,,,
EE,HB_Oil_Boiler,Heat_Buildings,2018,3.131,,PJ,,,
EE,PSNG_Road_BEV,Mobility_Passenger,2025,0.08594134,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,PSNG_Road_PHEV,Mobility_Passenger,2025,0.02241948,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,CHP_Biomass_Solid,Power,2018,2.9294,,PJ,,,
EE,CHP_Gas_CCGT_Natural,Power,2018,0.002,,PJ,,,
EE,CHP_Oil,Power,2018,0.528,,PJ,,,
EE,P_Gas_OCGT,Power,2018,0.207,,PJ,,,
ES,HB_Biomass,Heat_Buildings,2018,115.264,,PJ,,,
ES,HB_Direct_Electric,Heat_Buildings,2018,31.063,,PJ,,,
ES,HB_Hardcoal,Heat_Buildings,2018,6.08,,PJ,,,
ES,HB_Heatpump_Aerial,Heat_Buildings,2018,3.466,,PJ,,,
ES,HB_Heatpump_Ground,Heat_Buildings,2018,0.182,,PJ,,,
ES,HB_Oil_Boiler,Heat_Buildings,2018,125.505,,PJ,,,
ES,PSNG_Road_BEV,Mobility_Passenger,2025,2.70857318,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,PSNG_Road_PHEV,Mobility_Passenger,2025,2.9840213,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,CHP_Biomass_Solid,Power,2018,9.253,,PJ,,,
ES,CHP_Coal_Hardcoal,Power,2018,2.337,,PJ,,,
ES,CHP_Gas_CCGT_Natural,Power,2018,84.586,,PJ,,,
ES,CHP_Oil,Power,2018,7.474,,PJ,,,
ES,P_Biomass,Power,2018,10.6235568,,PJ,Entsoe Transparency Platform - Actual Generation per Production Type,17.03.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,P_Coal_Hardcoal,Power,2018,136.983,,PJ,,,
ES,P_Coal_Lignite,Power,2018,0,,PJ,,,
ES,P_Gas_CCGT,Power,2018,123.952,,PJ,,,
ES,P_Gas_OCGT,Power,2018,0.262,,PJ,,,
ES,P_Nuclear,Power,2018,190.191,,PJ,,,
ES,P_Oil,Power,2018,41.754,,PJ,,,
FI,HB_Biomass,Heat_Buildings,2018,44.76564,,PJ,European Commission: long-term renovation strategy 2020-2050 Finland,03.11.2023,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HB_Direct_Electric,Heat_Buildings,2018,51.24559004,,PJ,European Commission: long-term renovation strategy 2020-2050 Finland,03.11.2023,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HB_Heatpump_Aerial,Heat_Buildings,2018,17.43128601,,PJ,"European Commission: long-term renovation strategy 2020-2050 Finland
SULPU: Cumulative Heat Pump Sales in Finland",03.11.2023,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HB_Heatpump_Ground,Heat_Buildings,2018,3.502546524,,PJ,"European Commission: long-term renovation strategy 2020-2050 Finland
SULPU: Cumulative Heat Pump Sales in Finland",03.11.2023,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HB_Oil_Boiler,Heat_Buildings,2018,25.75779394,,PJ,European Commission: long-term renovation strategy 2020-2050 Finland,03.11.2023,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,PSNG_Road_BEV,Mobility_Passenger,2025,1.60363415,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,PSNG_Road_PHEV,Mobility_Passenger,2025,2.4009718,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,CHP_Biomass_Solid,Power,2018,51.691,,PJ,,,
FI,CHP_Coal_Hardcoal,Power,2018,18.851,,PJ,,,
FI,CHP_Gas_CCGT_Natural,Power,2018,8.014,,PJ,,,
FI,CHP_Oil,Power,2018,0.428,,PJ,,,
FI,P_Biomass,Power,2018,8.598,,PJ,,,
FI,P_Coal_Hardcoal,Power,2018,17.397,,PJ,,,
FI,P_Gas_CCGT,Power,2018,0.279,,PJ,,,
FI,P_Gas_OCGT,Power,2018,7.085,,PJ,,,
FI,P_Nuclear,Power,2018,77.736,,PJ,,,
FI,P_Oil,Power,2018,0.403,,PJ,,,
FR,HB_Biomass,Heat_Buildings,2018,323.6922,,PJ,TYNDP 2024,23.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,HB_Direct_Electric,Heat_Buildings,2018,187.92,,PJ,TYNDP 2024,23.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,HB_Heatpump_Aerial,Heat_Buildings,2018,62.46,,PJ,TYNDP 2024,23.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,HB_Heatpump_Ground,Heat_Buildings,2018,62.46,,PJ,TYNDP 2024,23.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,HB_Oil_Boiler,Heat_Buildings,2018,273.1213,,PJ,TYNDP 2024,23.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,PSNG_Road_BEV,Mobility_Passenger,2025,23.66139294,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,PSNG_Road_PHEV,Mobility_Passenger,2025,13.4322318,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,CHP_Biomass_Solid,Power,2018,18.717,,PJ,,,
FR,CHP_Coal_Hardcoal,Power,2018,2.541,,PJ,,,
FR,CHP_Gas_CCGT_Natural,Power,2018,31.888,,PJ,,,
FR,CHP_Oil,Power,2018,2.763,,PJ,,,
FR,P_Biomass,Power,2018,29.951,,PJ,,,
FR,P_Coal_Hardcoal,Power,2018,35.413,,PJ,,,
FR,P_Gas_CCGT,Power,2018,77,,PJ,,,
FR,P_Gas_Engines,Power,2018,0.265,,PJ,,,
FR,P_Gas_OCGT,Power,2018,1.007,,PJ,,,
FR,P_Nuclear,Power,2018,1486.591,,PJ,,,
FR,P_Oil,Power,2018,17.821,,PJ,,,
GR,HB_Biomass,Heat_Buildings,2018,36.741,,PJ,,,
GR,HB_Direct_Electric,Heat_Buildings,2018,2.734,,PJ,,,
GR,HB_Hardcoal,Heat_Buildings,2018,0.862,,PJ,,,
GR,HB_Heatpump_Aerial,Heat_Buildings,2018,4.72,,PJ,,,
GR,HB_Heatpump_Ground,Heat_Buildings,2018,0.248,,PJ,,,
GR,HB_Oil_Boiler,Heat_Buildings,2018,70.959,,PJ,,,
GR,PSNG_Road_BEV,Mobility_Passenger,2025,0.2838902,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,PSNG_Road_PHEV,Mobility_Passenger,2025,0.44002981,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,CHP_Biomass_Solid,Power,2018,0.048,,PJ,,,
GR,CHP_Coal_Hardcoal,Power,2018,1.019,,PJ,,,
GR,CHP_Gas_CCGT_Natural,Power,2018,3.966,,PJ,,,
GR,CHP_Oil,Power,2018,2.669,,PJ,,,
GR,P_Biomass,Power,2018,1.668,,PJ,,,
GR,P_Coal_Lignite,Power,2018,60.477,,PJ,,,
GR,P_Gas_CCGT,Power,2018,49.578,,PJ,,,
GR,P_Gas_OCGT,Power,2018,0.856,,PJ,,,
HR,HB_Biomass,Heat_Buildings,2018,16.202,,PJ,,,
HR,HB_Direct_Electric,Heat_Buildings,2018,2.602,,PJ,,,
HR,HB_Hardcoal,Heat_Buildings,2018,0.523,,PJ,,,
HR,HB_Heatpump_Aerial,Heat_Buildings,2018,0.001,,PJ,,,
HR,HB_Heatpump_Ground,Heat_Buildings,2018,0,,PJ,,,
HR,HB_Oil_Boiler,Heat_Buildings,2018,7.604,,PJ,,,
HR,PSNG_Road_BEV,Mobility_Passenger,2025,0.09646392,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,PSNG_Road_PHEV,Mobility_Passenger,2025,0.04478682,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,CHP_Biomass_Solid,Power,2018,1.115,,PJ,,,
HR,CHP_Coal_Hardcoal,Power,2018,0.113,,PJ,,,
HR,CHP_Gas_CCGT_Natural,Power,2018,5.379,,PJ,,,
HR,CHP_Oil,Power,2018,0.57,,PJ,,,
HR,P_Biomass,Power,2018,1.5167844,,PJ,Entsoe Transparency Platform - Actual Generation per Production Type,17.03.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,P_Coal_Hardcoal,Power,2018,4.537,,PJ,,,
HR,P_Gas_CCGT,Power,2018,2.703,,PJ,,,
HR,P_Oil,Power,2018,0.171,,PJ,,,
HU,HB_Biomass,Heat_Buildings,2018,31.724,,PJ,,,
HU,HB_Direct_Electric,Heat_Buildings,2018,5.661,,PJ,,,
HU,HB_Hardcoal,Heat_Buildings,2018,5.898,,PJ,,,
HU,HB_Heatpump_Aerial,Heat_Buildings,2018,0.001,,PJ,,,
HU,HB_Heatpump_Ground,Heat_Buildings,2018,0,,PJ,,,
HU,HB_Oil_Boiler,Heat_Buildings,2018,0.399,,PJ,,,
HU,PSNG_Road_BEV,Mobility_Passenger,2025,1.03442427,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,PSNG_Road_PHEV,Mobility_Passenger,2025,0.26121825,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,CHP_Biomass_Solid,Power,2018,2.232,,PJ,,,
HU,CHP_Coal_Hardcoal,Power,2018,1.303,,PJ,,,
HU,CHP_Gas_CCGT_Natural,Power,2018,10.787,,PJ,,,
HU,P_Biomass,Power,2018,3.579,,PJ,,,
HU,P_Coal_Lignite,Power,2018,17.828,,PJ,,,
HU,P_Gas_CCGT,Power,2018,6,,PJ,,,
HU,P_Gas_Engines,Power,2018,2.811,,PJ,,,
HU,P_Gas_OCGT,Power,2018,6.52,,PJ,,,
HU,P_Nuclear,Power,2018,53.658,,PJ,,,
HU,P_Oil,Power,2018,0.259,,PJ,,,
IE,HB_Biomass,Heat_Buildings,2018,2.069,,PJ,,,
IE,HB_Direct_Electric,Heat_Buildings,2018,5.765,,PJ,,,
IE,HB_Hardcoal,Heat_Buildings,2018,21.028,,PJ,,,
IE,HB_Heatpump_Aerial,Heat_Buildings,2018,1.442,,PJ,,,
IE,HB_Heatpump_Ground,Heat_Buildings,2018,0.076,,PJ,,,
IE,HB_Oil_Boiler,Heat_Buildings,2018,59.254,,PJ,,,
IE,PSNG_Road_BEV,Mobility_Passenger,2025,1.7469513,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,PSNG_Road_PHEV,Mobility_Passenger,2025,1.0387278,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,CHP_Biomass_Solid,Power,2018,0.248,,PJ,,,
IE,CHP_Coal_Hardcoal,Power,2018,0.192,,PJ,,,
IE,CHP_Gas_CCGT_Natural,Power,2018,7.218,,PJ,,,
IE,CHP_Oil,Power,2018,0,,PJ,,,
IE,P_Biomass,Power,2018,2.905,,PJ,,,
IE,P_Coal_Hardcoal,Power,2018,13.784,,PJ,,,
IE,P_Gas_CCGT,Power,2018,42.812,,PJ,,,
IE,P_Gas_Engines,Power,2018,0.08,,PJ,,,
IE,P_Gas_OCGT,Power,2018,7.49,,PJ,,,
IE,P_Oil,Power,2018,0.402,,PJ,,,
IT,HB_Biomass,Heat_Buildings,2018,297.14,,PJ,,,
IT,HB_Direct_Electric,Heat_Buildings,2018,49.945,,PJ,,,
IT,HB_Hardcoal,Heat_Buildings,2018,3.156,,PJ,,,
IT,HB_Heatpump_Aerial,Heat_Buildings,2018,113.314,,PJ,,,
IT,HB_Heatpump_Ground,Heat_Buildings,2018,5.964,,PJ,,,
IT,HB_Oil_Boiler,Heat_Buildings,2018,78.129,,PJ,,,
IT,PSNG_Road_BEV,Mobility_Passenger,2025,5.6703771,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
IT,PSNG_Road_PHEV,Mobility_Passenger,2025,5.6703771,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
IT,CHP_Biomass_Solid,Power,2018,23.002,,PJ,,,
IT,CHP_Coal_Hardcoal,Power,2018,2.588,,PJ,,,
IT,CHP_Gas_CCGT_Natural,Power,2018,94.301,,PJ,,,
IT,CHP_Oil,Power,2018,12.5,,PJ,,,
IT,P_Biomass,Power,2018,60.061,,PJ,,,
IT,P_Coal_Hardcoal,Power,2018,108.854,,PJ,,,
IT,P_Gas_CCGT,Power,2018,327.9456,,PJ,,,
IT,P_Gas_Engines,Power,2018,1.229,,PJ,,,
IT,P_Gas_OCGT,Power,2018,39.254,,PJ,,,
IT,P_Oil,Power,2018,27.204,,PJ,,,
LT,HB_Biomass,Heat_Buildings,2018,25.738,,PJ,,,
LT,HB_Direct_Electric,Heat_Buildings,2018,0.403,,PJ,,,
LT,HB_Hardcoal,Heat_Buildings,2018,5.086,,PJ,,,
LT,HB_Heatpump_Aerial,Heat_Buildings,2018,0.001,,PJ,,,
LT,HB_Heatpump_Ground,Heat_Buildings,2018,0,,PJ,,,
LT,HB_Oil_Boiler,Heat_Buildings,2018,0.923,,PJ,,,
LT,PSNG_Road_BEV,Mobility_Passenger,2025,0.24624204,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
LT,PSNG_Road_PHEV,Mobility_Passenger,2025,0.15669948,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
LT,CHP_Coal_Hardcoal,Power,2018,0,,PJ,,,
LT,CHP_Gas_CCGT_Natural,Power,2018,0.713,,PJ,,,
LT,CHP_Oil,Power,2018,0.496,,PJ,,,
LT,P_Gas_CCGT,Power,2018,0.3986,,PJ,,,
LT,P_Gas_Engines,Power,2018,0.233,,PJ,,,
LT,P_Oil,Power,2018,0.378,,PJ,,,
LU,HB_Biomass,Heat_Buildings,2018,0.974,,PJ,,,
LU,HB_Direct_Electric,Heat_Buildings,2018,0.956,,PJ,,,
LU,HB_Hardcoal,Heat_Buildings,2018,0.026,,PJ,,,
LU,HB_Heatpump_Aerial,Heat_Buildings,2018,0.063,,PJ,,,
LU,HB_Heatpump_Ground,Heat_Buildings,2018,0.003,,PJ,,,
LU,HB_Oil_Boiler,Heat_Buildings,2018,11.416,,PJ,,,
LU,PSNG_Road_BEV,Mobility_Passenger,2025,0.57865488,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
LU,PSNG_Road_PHEV,Mobility_Passenger,2025,0.37569384,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
LU,CHP_Biomass_Solid,Power,2018,0.686,,PJ,,,
LU,CHP_Coal_Hardcoal,Power,2018,0,,PJ,,,
LU,CHP_Gas_CCGT_Natural,Power,2018,0.631,,PJ,,,
LU,CHP_Oil,Power,2018,0,,PJ,,,
LU,P_Biomass,Power,2018,0.818,,PJ,,,
LV,HB_Biomass,Heat_Buildings,2018,28.486,,PJ,,,
LV,HB_Direct_Electric,Heat_Buildings,2018,0.475,,PJ,,,
LV,HB_Hardcoal,Heat_Buildings,2018,1.061,,PJ,,,
LV,HB_Heatpump_Aerial,Heat_Buildings,2018,0.001,,PJ,,,
LV,HB_Heatpump_Ground,Heat_Buildings,2018,0,,PJ,,,
LV,HB_Oil_Boiler,Heat_Buildings,2018,3.254,,PJ,,,
LV,PSNG_Road_BEV,Mobility_Passenger,2025,0.12408803,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
LV,PSNG_Road_PHEV,Mobility_Passenger,2025,0.0203423,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
LV,CHP_Biomass_Solid,Power,2018,4.838,,PJ,,,
LV,CHP_Gas_CCGT_Natural,Power,2018,6.168,,PJ,,,
LV,P_Gas_CCGT,Power,2018,5.448,,PJ,,,
NL,HB_Biomass,Heat_Buildings,2018,13.843,,PJ,,,
NL,HB_Direct_Electric,Heat_Buildings,2018,7.365,,PJ,,,
NL,HB_Hardcoal,Heat_Buildings,2018,0.979,,PJ,,,
NL,HB_Heatpump_Aerial,Heat_Buildings,2018,6.141,,PJ,,,
NL,HB_Heatpump_Ground,Heat_Buildings,2018,0.323,,PJ,,,
NL,HB_Oil_Boiler,Heat_Buildings,2018,11.44,,PJ,,,
NL,PSNG_Road_BEV,Mobility_Passenger,2025,8.86710858,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NL,PSNG_Road_PHEV,Mobility_Passenger,2025,5.02342632,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NL,CHP_Biomass_Solid,Power,2018,9.873,,PJ,,,
NL,CHP_Coal_Hardcoal,Power,2018,3.232,,PJ,,,
NL,CHP_Gas_CCGT_Natural,Power,2018,90.465,,PJ,,,
NL,CHP_Oil,Power,2018,4.461,,PJ,,,
NL,P_Biomass,Power,2018,18.281,,PJ,,,
NL,P_Coal_Hardcoal,Power,2018,105.841,,PJ,,,
NL,P_Gas_CCGT,Power,2018,109.9998,,PJ,,,
NL,P_Gas_Engines,Power,2018,1.51,,PJ,,,
NL,P_Gas_OCGT,Power,2018,5,,PJ,,,
NL,P_Nuclear,Power,2018,11.987,,PJ,,,
NO,HB_Biomass,Heat_Buildings,2018,29.1232,,PJ,,,
NO,HB_Direct_Electric,Heat_Buildings,2018,128.9319,,PJ,,,
NO,HB_Hardcoal,Heat_Buildings,2018,0,,PJ,,,
NO,HB_Heatpump_Aerial,Heat_Buildings,2018,14.8318,,PJ,,,
NO,HB_Heatpump_Ground,Heat_Buildings,2018,0.7808,,PJ,,,
NO,HB_Oil_Boiler,Heat_Buildings,2018,2.5987,,PJ,,,
NO,CHP_Biomass_Solid,Power,2018,1.6333,,PJ,,,
NO,CHP_Gas_CCGT_Natural,Power,2018,8.375,,PJ,,,
NO,P_Gas_OCGT,Power,2018,3.395,,PJ,,,
NO,P_Hydro_Reservoir,Power,2018,461.239,,PJ,Entsoe Transparency Platform - Actual Generation per Production Type,01.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NO,P_Hydro_RoR,Power,2018,36.0448,,PJ,Entsoe Transparency Platform - Actual Generation per Production Type,01.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NONEU_Balkan,HB_Biomass,Heat_Buildings,2018,112.78,,PJ,Eurostat Database: Disaggregated Final Consumption in Households,08.11.2023,Nikita Moskalenko <nim@wip.tu-berlin.de>
NONEU_Balkan,HB_Direct_Electric,Heat_Buildings,2018,58.591,,PJ,Eurostat Database: Disaggregated Final Consumption in Households,08.11.2023,Nikita Moskalenko <nim@wip.tu-berlin.de>
NONEU_Balkan,HB_Hardcoal,Heat_Buildings,2018,15.563,,PJ,Eurostat Database: Disaggregated Final Consumption in Households,08.11.2023,Nikita Moskalenko <nim@wip.tu-berlin.de>
NONEU_Balkan,HB_Oil_Boiler,Heat_Buildings,2018,6.58,,PJ,Eurostat Database: Disaggregated Final Consumption in Households,08.11.2023,Nikita Moskalenko <nim@wip.tu-berlin.de>
NONEU_Balkan,P_Coal_Lignite,Power,2018,172.494,,PJ,,,
PL,HB_Biomass,Heat_Buildings,2018,90.223,,PJ,,,
PL,HB_Direct_Electric,Heat_Buildings,2018,9.601,,PJ,,,
PL,HB_Hardcoal,Heat_Buildings,2018,326.254,,PJ,,,
PL,HB_Heatpump_Aerial,Heat_Buildings,2018,0.409,,PJ,,,
PL,HB_Heatpump_Ground,Heat_Buildings,2018,0.022,,PJ,,,
PL,HB_Oil_Boiler,Heat_Buildings,2018,22.446,,PJ,,,
PL,PSNG_Road_BEV,Mobility_Passenger,2025,0.54906804,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,PSNG_Road_PHEV,Mobility_Passenger,2025,0.4575567,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,CHP_Biomass_Solid,Power,2018,13.392,,PJ,,,
PL,CHP_Coal_Hardcoal,Power,2018,68.934,,PJ,,,
PL,CHP_Gas_CCGT_Natural,Power,2018,12.769,,PJ,,,
PL,CHP_Oil,Power,2018,7.267,,PJ,,,
PL,P_Biomass,Power,2018,18.262,,PJ,,,
PL,P_Coal_Hardcoal,Power,2018,218.844,,PJ,,,
PL,P_Coal_Lignite,Power,2018,177.114,,PJ,,,
PO,PSNG_Road_BEV,Mobility_Passenger,2025,1.91898588,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PO,PSNG_Road_PHEV,Mobility_Passenger,2025,1.5889692,,Gpkm,Share from European Commission: European Alternative Fuels Observatory (Country Comparison) multiplied with SpecifiedAnnualDemand,27.04.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HB_Biomass,Heat_Buildings,2018,31.817786,,PJ,Eurostat Disaggregated final energy consumption in households,09.11.2023,Julian Bornemann
PT,HB_Direct_Electric,Heat_Buildings,2018,22.879631,,PJ,Eurostat Disaggregated final energy consumption in households,09.11.2023,Julian Bornemann
PT,HB_Hardcoal,Heat_Buildings,2018,0,,PJ,Eurostat Disaggregated final energy consumption in households,09.11.2023,Julian Bornemann
PT,HB_Heatpump_Aerial,Heat_Buildings,2018,9.659,,PJ,Eurostat Disaggregated final energy consumption in households,09.11.2023,Julian Bornemann
PT,HB_Heatpump_Ground,Heat_Buildings,2018,0,,PJ,Eurostat Disaggregated final energy consumption in households,09.11.2023,Julian Bornemann
PT,HB_Oil_Boiler,Heat_Buildings,2018,19.964657,,PJ,Eurostat Disaggregated final energy consumption in households,09.11.2023,Julian Bornemann
PT,CHP_Biomass_Solid,Power,2018,10.234,,PJ,,,
PT,CHP_Coal_Hardcoal,Power,2018,0,,PJ,,,
PT,CHP_Gas_CCGT_Natural,Power,2018,10.197,,PJ,,,
PT,CHP_Oil,Power,2018,1.56,,PJ,,,
PT,P_Biomass,Power,2018,9.493,,PJ,,,
PT,P_Coal_Hardcoal,Power,2018,43.857,,PJ,,,
PT,P_Gas_CCGT,Power,2018,46.0062,,PJ,,,
PT,P_Oil,Power,2018,2.479,,PJ,,,
RO,HB_Biomass,Heat_Buildings,2018,141.585,,PJ,,,
RO,HB_Direct_Electric,Heat_Buildings,2018,3.015,,PJ,,,
RO,HB_Hardcoal,Heat_Buildings,2018,2.297,,PJ,,,
RO,HB_Heatpump_Aerial,Heat_Buildings,2018,0.001,,PJ,,,
RO,HB_Heatpump_Ground,Heat_Buildings,2018,0,,PJ,,,
RO,HB_Oil_Boiler,Heat_Buildings,2018,11.797,,PJ,,,
